provinsi,tahun,sektor_kode,sektor_nama,nilai_miliar_rp,pct_dari_total
Gorontalo,2021,Industri,Pengolahan Lainnya; Jasa Reparasi dan Pemasangan Mesin dan Peralatan,2.52,0.0
Gorontalo,2021,J,Informasi dan Komunikasi,1184.0,1.12
Gorontalo,2021,Jasa,Pertanian dan Perburuan,151.14,0.14
Gorontalo,2021,Jasa,Perantara Keuangan,1612.9,1.53
Gorontalo,2021,Jasa,Keuangan Lainnya,493.61,0.47
Gorontalo,2021,Jasa,Penunjang Keuangan,2.5,0.0
Gorontalo,2021,K,Jasa Keuangan dan Asuransi,2140.55,2.03
Gorontalo,2021,L,Real Estat,756.47,0.72
Gorontalo,2021,"M,N",Jasa Perusahaan,37.54,0.04
Gorontalo,2021,O,"Administrasi Pemerintahan, Pertahanan, dan Jaminan Sosial Wajib",2644.99,2.5
Gorontalo,2021,P,Jasa Pendidikan,2018.2,1.91
Gorontalo,2021,Produk,Domestik Bruto,43893.26,41.55
Gorontalo,2021,Q,Jasa Kesehatan dan Kegiatan Sosial,1642.19,1.55
Gorontalo,2021,"R,S,T,U",Jasa Lainnya,600.53,0.57
Gorontalo,2021,Tanaman,Pangan,8985.75,8.51
Gorontalo,2021,Tanaman,Hortikultura,1130.09,1.07
Gorontalo,2021,Tanaman,Perkebunan,1278.52,1.21
Gorontalo,2022,A,"Pertanian, Kehutanan, dan Perikanan",18073.2,15.85
Gorontalo,2022,Angkutan,Rel,,
Gorontalo,2022,Angkutan,Darat,1837.27,1.61
Gorontalo,2022,Angkutan,Laut,115.62,0.1
Gorontalo,2022,Angkutan,"Sungai, Danau, dan Penyeberangan",82.86,0.07
Gorontalo,2022,Angkutan,Udara,514.83,0.45
Gorontalo,2022,Asuransi,dan Dana Pensiun,32.28,0.03
Gorontalo,2022,B,Pertambangan dan Penggalian,519.28,0.46
Gorontalo,2022,C,Industri Pengolahan,2170.69,1.9
Gorontalo,2022,D,Pengadaan Listrik dan Gas,23.96,0.02
Gorontalo,2022,E,"Pengadaan Air; Pengelolaan Sampah, Limbah, dan Daur Ulang",27.76,0.02
Gorontalo,2022,F,Konstruksi,5189.74,4.55
Gorontalo,2022,G,Perdagangan Besar dan Eceran; Reparasi Mobil dan Sepeda Motor,6220.17,5.46
Gorontalo,2022,H,Transportasi dan Pergudangan,2668.65,2.34
Gorontalo,2022,I,Penyediaan Akomodasi dan Makan Minum,1076.17,0.94
Gorontalo,2022,Industri,Batubara dan Pengilangan Migas,,
Gorontalo,2022,Industri,Makanan dan Minuman,1567.65,1.37
Gorontalo,2022,Industri,Pengolahan Tembakau,,
Gorontalo,2022,Industri,Tekstil dan Pakaian Jadi,43.23,0.04
Gorontalo,2022,Industri,"Kulit, Barang dari Kulit, dan Alas Kaki",,
Gorontalo,2022,Industri,"Kayu, Barang dari Kayu dan Gabus; dan Barang Anyaman dari Bambu, Rotan, dan Sejenisnya",185.27,0.16
Gorontalo,2022,Industri,Kertas dan Barang dari Kertas; Percetakan dan Reproduksi Media Rekaman,33.82,0.03
Gorontalo,2022,Industri,"Kimia, Farmasi, dan Obat Tradisional",0.98,0.0
Gorontalo,2022,Industri,Karet; Barang dari Karet dan Plastik,1.77,0.0
Gorontalo,2022,Industri,Barang Galian bukan Logam,132.2,0.12
Gorontalo,2022,Industri,Logam Dasar,,
Gorontalo,2022,Industri,"Barang Logam; Komputer, Barang Elektronik, Optik; dan Peralatan Listrik",23.26,0.02
Gorontalo,2022,Industri,Mesin dan Perlengkapan,1.28,0.0
Gorontalo,2022,Industri,Alat Angkutan,11.82,0.01
Gorontalo,2022,Industri,Furnitur,166.76,0.15
Gorontalo,2022,Industri,Pengolahan Lainnya; Jasa Reparasi dan Pemasangan Mesin dan Peralatan,2.66,0.0
Gorontalo,2022,J,Informasi dan Komunikasi,1286.08,1.13
Gorontalo,2022,Jasa,Pertanian dan Perburuan,162.12,0.14
Gorontalo,2022,Jasa,Perantara Keuangan,1594.09,1.4
Gorontalo,2022,Jasa,Keuangan Lainnya,563.1,0.49
Gorontalo,2022,Jasa,Penunjang Keuangan,2.71,0.0
Gorontalo,2022,K,Jasa Keuangan dan Asuransi,2192.18,1.92
Gorontalo,2022,L,Real Estat,820.71,0.72
Gorontalo,2022,"M,N",Jasa Perusahaan,42.8,0.04
Gorontalo,2022,O,"Administrasi Pemerintahan, Pertahanan, dan Jaminan Sosial Wajib",2802.94,2.46
Gorontalo,2022,P,Jasa Pendidikan,2124.0,1.86
Gorontalo,2022,Produk,Domestik Bruto,47566.29,41.72
Gorontalo,2022,Q,Jasa Kesehatan dan Kegiatan Sosial,1711.67,1.5
Gorontalo,2022,"R,S,T,U",Jasa Lainnya,616.29,0.54
Gorontalo,2022,Tanaman,Pangan,9168.01,8.04
Gorontalo,2022,Tanaman,Hortikultura,1260.0,1.11
Gorontalo,2022,Tanaman,Perkebunan,1389.73,1.22
Gorontalo,2023,A,"Pertanian, Kehutanan, dan Perikanan",19386.98,15.81
Gorontalo,2023,Angkutan,Rel,,
Gorontalo,2023,Angkutan,Darat,2129.64,1.74
Gorontalo,2023,Angkutan,Laut,125.45,0.1
Gorontalo,2023,Angkutan,"Sungai, Danau, dan Penyeberangan",83.76,0.07
Gorontalo,2023,Angkutan,Udara,580.22,0.47
Gorontalo,2023,Asuransi,dan Dana Pensiun,34.58,0.03
Gorontalo,2023,B,Pertambangan dan Penggalian,562.13,0.46
Gorontalo,2023,C,Industri Pengolahan,2273.93,1.85
Gorontalo,2023,D,Pengadaan Listrik dan Gas,25.65,0.02
Gorontalo,2023,E,"Pengadaan Air; Pengelolaan Sampah, Limbah, dan Daur Ulang",29.2,0.02
Gorontalo,2023,F,Konstruksi,5717.04,4.66
Gorontalo,2023,G,Perdagangan Besar dan Eceran; Reparasi Mobil dan Sepeda Motor,7074.66,5.77
Gorontalo,2023,H,Transportasi dan Pergudangan,3040.11,2.48
Gorontalo,2023,I,Penyediaan Akomodasi dan Makan Minum,1156.14,0.94
Gorontalo,2023,Industri,Batubara dan Pengilangan Migas,,
Gorontalo,2023,Industri,Makanan dan Minuman,1621.05,1.32
Gorontalo,2023,Industri,Pengolahan Tembakau,,
Gorontalo,2023,Industri,Tekstil dan Pakaian Jadi,47.57,0.04
Gorontalo,2023,Industri,"Kulit, Barang dari Kulit, dan Alas Kaki",,
Gorontalo,2023,Industri,"Kayu, Barang dari Kayu dan Gabus; dan Barang Anyaman dari Bambu, Rotan, dan Sejenisnya",208.38,0.17
Gorontalo,2023,Industri,Kertas dan Barang dari Kertas; Percetakan dan Reproduksi Media Rekaman,38.66,0.03
Gorontalo,2023,Industri,"Kimia, Farmasi, dan Obat Tradisional",1.05,0.0
Gorontalo,2023,Industri,Karet; Barang dari Karet dan Plastik,1.87,0.0
Gorontalo,2023,Industri,Barang Galian bukan Logam,150.24,0.12
Gorontalo,2023,Industri,Logam Dasar,,
Gorontalo,2023,Industri,"Barang Logam; Komputer, Barang Elektronik, Optik; dan Peralatan Listrik",25.35,0.02
Gorontalo,2023,Industri,Mesin dan Perlengkapan,1.33,0.0
Gorontalo,2023,Industri,Alat Angkutan,12.15,0.01
Gorontalo,2023,Industri,Furnitur,163.75,0.13
Gorontalo,2023,Industri,Pengolahan Lainnya; Jasa Reparasi dan Pemasangan Mesin dan Peralatan,2.53,0.0
Gorontalo,2023,J,Informasi dan Komunikasi,1370.73,1.12
Gorontalo,2023,Jasa,Pertanian dan Perburuan,173.14,0.14
Gorontalo,2023,Jasa,Perantara Keuangan,1403.78,1.15
Gorontalo,2023,Jasa,Keuangan Lainnya,629.27,0.51
Gorontalo,2023,Jasa,Penunjang Keuangan,2.81,0.0
Gorontalo,2023,K,Jasa Keuangan dan Asuransi,2070.44,1.69
Gorontalo,2023,L,Real Estat,820.26,0.67
Gorontalo,2023,"M,N",Jasa Perusahaan,42.33,0.03
Gorontalo,2023,O,"Administrasi Pemerintahan, Pertahanan, dan Jaminan Sosial Wajib",2985.0,2.43
Gorontalo,2023,P,Jasa Pendidikan,2249.9,1.84
Gorontalo,2023,Produk,Domestik Bruto,51366.74,41.9
Gorontalo,2023,Q,Jasa Kesehatan dan Kegiatan Sosial,1896.89,1.55
Gorontalo,2023,"R,S,T,U",Jasa Lainnya,665.35,0.54
Gorontalo,2023,Tanaman,Pangan,9517.82,7.76
Gorontalo,2023,Tanaman,Hortikultura,1400.28,1.14
Gorontalo,2023,Tanaman,Perkebunan,1499.59,1.22
Gorontalo,2024,A,"Pertanian, Kehutanan, dan Perikanan",20344.28,15.67
Gorontalo,2024,Angkutan,Rel,,
Gorontalo,2024,Angkutan,Darat,2332.3,1.8
Gorontalo,2024,Angkutan,Laut,133.18,0.1
Gorontalo,2024,Angkutan,"Sungai, Danau, dan Penyeberangan",84.57,0.07
Gorontalo,2024,Angkutan,Udara,622.52,0.48
Gorontalo,2024,Asuransi,dan Dana Pensiun,37.4,0.03
Gorontalo,2024,B,Pertambangan dan Penggalian,606.29,0.47
Gorontalo,2024,C,Industri Pengolahan,2396.85,1.85
Gorontalo,2024,D,Pengadaan Listrik dan Gas,26.07,0.02
Gorontalo,2024,E,"Pengadaan Air; Pengelolaan Sampah, Limbah, dan Daur Ulang",31.0,0.02
Gorontalo,2024,F,Konstruksi,6186.44,4.76
Gorontalo,2024,G,Perdagangan Besar dan Eceran; Reparasi Mobil dan Sepeda Motor,7760.67,5.98
Gorontalo,2024,H,Transportasi dan Pergudangan,3296.35,2.54
Gorontalo,2024,I,Penyediaan Akomodasi dan Makan Minum,1250.17,0.96
Gorontalo,2024,Industri,Batubara dan Pengilangan Migas,,
Gorontalo,2024,Industri,Makanan dan Minuman,1686.17,1.3
Gorontalo,2024,Industri,Pengolahan Tembakau,,
Gorontalo,2024,Industri,Tekstil dan Pakaian Jadi,50.07,0.04
Gorontalo,2024,Industri,"Kulit, Barang dari Kulit, dan Alas Kaki",,
Gorontalo,2024,Industri,"Kayu, Barang dari Kayu dan Gabus; dan Barang Anyaman dari Bambu, Rotan, dan Sejenisnya",244.71,0.19
Gorontalo,2024,Industri,Kertas dan Barang dari Kertas; Percetakan dan Reproduksi Media Rekaman,41.27,0.03
Gorontalo,2024,Industri,"Kimia, Farmasi, dan Obat Tradisional",0.99,0.0
Gorontalo,2024,Industri,Karet; Barang dari Karet dan Plastik,1.97,0.0
Gorontalo,2024,Industri,Barang Galian bukan Logam,161.71,0.12
Gorontalo,2024,Industri,Logam Dasar,,
Gorontalo,2024,Industri,"Barang Logam; Komputer, Barang Elektronik, Optik; dan Peralatan Listrik",27.4,0.02
Gorontalo,2024,Industri,Mesin dan Perlengkapan,1.33,0.0
Gorontalo,2024,Industri,Alat Angkutan,12.73,0.01
Gorontalo,2024,Industri,Furnitur,165.99,0.13
Gorontalo,2024,Industri,Pengolahan Lainnya; Jasa Reparasi dan Pemasangan Mesin dan Peralatan,2.51,0.0
Gorontalo,2024,J,Informasi dan Komunikasi,1464.96,1.13
Gorontalo,2024,Jasa,Pertanian dan Perburuan,176.52,0.14
Gorontalo,2024,Jasa,Perantara Keuangan,1419.33,1.09
Gorontalo,2024,Jasa,Keuangan Lainnya,663.58,0.51
Gorontalo,2024,Jasa,Penunjang Keuangan,2.89,0.0
Gorontalo,2024,K,Jasa Keuangan dan Asuransi,2123.19,1.63
Gorontalo,2024,L,Real Estat,862.84,0.66
Gorontalo,2024,"M,N",Jasa Perusahaan,42.98,0.03
Gorontalo,2024,O,"Administrasi Pemerintahan, Pertahanan, dan Jaminan Sosial Wajib",3139.57,2.42
Gorontalo,2024,P,Jasa Pendidikan,2276.92,1.75
Gorontalo,2024,Produk,Domestik Bruto,54559.65,42.01
Gorontalo,2024,Q,Jasa Kesehatan dan Kegiatan Sosial,2051.91,1.58
Gorontalo,2024,"R,S,T,U",Jasa Lainnya,699.15,0.54
Gorontalo,2024,Tanaman,Pangan,9947.25,7.66
Gorontalo,2024,Tanaman,Hortikultura,1373.75,1.06
Gorontalo,2024,Tanaman,Perkebunan,1549.97,1.19
Sulawesi Barat,2014,A,"Pertanian, Kehutanan, dan Perikanan",12301.0,17.2
Sulawesi Barat,2014,Angkutan,Rel,,
Sulawesi Barat,2014,Angkutan,Darat,323.08,0.45
Sulawesi Barat,2014,Angkutan,Laut,48.35,0.07
Sulawesi Barat,2014,Angkutan,"Sungai, Danau, dan Penyeberangan",32.49,0.05
Sulawesi Barat,2014,Angkutan,Udara,21.24,0.03
Sulawesi Barat,2014,Asuransi,dan Dana Pensiun,2.73,0.0
Sulawesi Barat,2014,B,Pertambangan dan Penggalian,605.98,0.85
Sulawesi Barat,2014,C,Industri Pengolahan,3054.56,4.27
Sulawesi Barat,2014,D,Pengadaan Listrik dan Gas,11.52,0.02
Sulawesi Barat,2014,E,"Pengadaan Air; Pengelolaan Sampah, Limbah, dan Daur Ulang",45.63,0.06
Sulawesi Barat,2014,F,Konstruksi,2285.04,3.2
Sulawesi Barat,2014,G,Perdagangan Besar dan Eceran; Reparasi Mobil dan Sepeda Motor,3092.15,4.32
Sulawesi Barat,2014,H,Transportasi dan Pergudangan,450.5,0.63
Sulawesi Barat,2014,I,Penyediaan Akomodasi dan Makan Minum,69.72,0.1
Sulawesi Barat,2014,Industri,Batubara dan Pengilangan Migas,,
Sulawesi Barat,2014,Industri,Makanan dan Minuman,2811.92,3.93
Sulawesi Barat,2014,Industri,Pengolahan Tembakau,,
Sulawesi Barat,2014,Industri,Tekstil dan Pakaian Jadi,25.25,0.04
Sulawesi Barat,2014,Industri,"Kulit, Barang dari Kulit, dan Alas Kaki",,
Sulawesi Barat,2014,Industri,"Kayu, Barang dari Kayu dan Gabus; dan Barang Anyaman dari Bambu, Rotan, dan Sejenisnya",11.65,0.02
Sulawesi Barat,2014,Industri,Kertas dan Barang dari Kertas; Percetakan dan Reproduksi Media Rekaman,5.38,0.01
Sulawesi Barat,2014,Industri,"Kimia, Farmasi, dan Obat Tradisional",1.45,0.0
Sulawesi Barat,2014,Industri,Karet; Barang dari Karet dan Plastik,1.59,0.0
Sulawesi Barat,2014,Industri,Barang Galian bukan Logam,95.53,0.13
Sulawesi Barat,2014,Industri,Logam Dasar,,
Sulawesi Barat,2014,Industri,"Barang Logam; Komputer, Barang Elektronik, Optik; dan Peralatan Listrik",88.55,0.12
Sulawesi Barat,2014,Industri,Mesin dan Perlengkapan,,
Sulawesi Barat,2014,Industri,Alat Angkutan,2.58,0.0
Sulawesi Barat,2014,Industri,Furnitur,2.93,0.0
Sulawesi Barat,2014,Industri,Pengolahan Lainnya; Jasa Reparasi dan Pemasangan Mesin dan Peralatan,7.73,0.01
Sulawesi Barat,2014,J,Informasi dan Komunikasi,1138.2,1.59
Sulawesi Barat,2014,Jasa,Pertanian dan Perburuan,236.11,0.33
Sulawesi Barat,2014,Jasa,Perantara Keuangan,475.84,0.67
Sulawesi Barat,2014,Jasa,Keuangan Lainnya,121.99,0.17
Sulawesi Barat,2014,Jasa,Penunjang Keuangan,0.26,0.0
Sulawesi Barat,2014,K,Jasa Keuangan dan Asuransi,600.82,0.84
Sulawesi Barat,2014,L,Real Estat,823.45,1.15
Sulawesi Barat,2014,"M,N",Jasa Perusahaan,22.31,0.03
Sulawesi Barat,2014,O,"Administrasi Pemerintahan, Pertahanan, dan Jaminan Sosial Wajib",2443.94,3.42
Sulawesi Barat,2014,P,Jasa Pendidikan,1437.78,2.01
Sulawesi Barat,2014,Produk,Domestik Bruto,29458.25,41.2
Sulawesi Barat,2014,Q,Jasa Kesehatan dan Kegiatan Sosial,564.46,0.79
Sulawesi Barat,2014,"R,S,T,U",Jasa Lainnya,511.19,0.71
Sulawesi Barat,2014,Tanaman,Pangan,1097.84,1.54
Sulawesi Barat,2014,Tanaman,Hortikultura,995.93,1.39
Sulawesi Barat,2014,Tanaman,Perkebunan,6178.38,8.64
Sulawesi Barat,2015,A,"Pertanian, Kehutanan, dan Perikanan",13850.64,17.29
Sulawesi Barat,2015,Angkutan,Rel,0.0,0.0
Sulawesi Barat,2015,Angkutan,Darat,370.56,0.46
Sulawesi Barat,2015,Angkutan,Laut,55.87,0.07
Sulawesi Barat,2015,Angkutan,"Sungai, Danau, dan Penyeberangan",30.64,0.04
Sulawesi Barat,2015,Angkutan,Udara,26.5,0.03
Sulawesi Barat,2015,Asuransi,dan Dana Pensiun,3.02,0.0
Sulawesi Barat,2015,B,Pertambangan dan Penggalian,730.15,0.91
Sulawesi Barat,2015,C,Industri Pengolahan,3402.85,4.25
Sulawesi Barat,2015,D,Pengadaan Listrik dan Gas,10.27,0.01
Sulawesi Barat,2015,E,"Pengadaan Air; Pengelolaan Sampah, Limbah, dan Daur Ulang",49.93,0.06
Sulawesi Barat,2015,F,Konstruksi,2582.36,3.22
Sulawesi Barat,2015,G,Perdagangan Besar dan Eceran; Reparasi Mobil dan Sepeda Motor,3440.82,4.3
Sulawesi Barat,2015,H,Transportasi dan Pergudangan,511.78,0.64
Sulawesi Barat,2015,I,Penyediaan Akomodasi dan Makan Minum,75.58,0.09
Sulawesi Barat,2015,Industri,Batubara dan Pengilangan Migas,0.0,0.0
Sulawesi Barat,2015,Industri,Makanan dan Minuman,3120.21,3.9
Sulawesi Barat,2015,Industri,Pengolahan Tembakau,0.0,0.0
Sulawesi Barat,2015,Industri,Tekstil dan Pakaian Jadi,30.71,0.04
Sulawesi Barat,2015,Industri,"Kulit, Barang dari Kulit, dan Alas Kaki",0.0,0.0
Sulawesi Barat,2015,Industri,"Kayu, Barang dari Kayu dan Gabus; dan Barang Anyaman dari Bambu, Rotan, dan Sejenisnya",14.02,0.02
Sulawesi Barat,2015,Industri,Kertas dan Barang dari Kertas; Percetakan dan Reproduksi Media Rekaman,5.23,0.01
Sulawesi Barat,2015,Industri,"Kimia, Farmasi, dan Obat Tradisional",1.42,0.0
Sulawesi Barat,2015,Industri,Karet; Barang dari Karet dan Plastik,1.81,0.0
Sulawesi Barat,2015,Industri,Barang Galian bukan Logam,124.66,0.16
Sulawesi Barat,2015,Industri,Logam Dasar,0.0,0.0
Sulawesi Barat,2015,Industri,"Barang Logam; Komputer, Barang Elektronik, Optik; dan Peralatan Listrik",90.28,0.11
Sulawesi Barat,2015,Industri,Mesin dan Perlengkapan,0.0,0.0
Sulawesi Barat,2015,Industri,Alat Angkutan,2.69,0.0
Sulawesi Barat,2015,Industri,Furnitur,3.5,0.0
Sulawesi Barat,2015,Industri,Pengolahan Lainnya; Jasa Reparasi dan Pemasangan Mesin dan Peralatan,8.34,0.01
Sulawesi Barat,2015,J,Informasi dan Komunikasi,1262.79,1.58
Sulawesi Barat,2015,Jasa,Pertanian dan Perburuan,254.61,0.32
Sulawesi Barat,2015,Jasa,Perantara Keuangan,523.48,0.65
Sulawesi Barat,2015,Jasa,Keuangan Lainnya,133.1,0.17
Sulawesi Barat,2015,Jasa,Penunjang Keuangan,0.27,0.0
Sulawesi Barat,2015,K,Jasa Keuangan dan Asuransi,659.87,0.82
Sulawesi Barat,2015,L,Real Estat,902.66,1.13
Sulawesi Barat,2015,"M,N",Jasa Perusahaan,24.47,0.03
Sulawesi Barat,2015,O,"Administrasi Pemerintahan, Pertahanan, dan Jaminan Sosial Wajib",2738.31,3.42
Sulawesi Barat,2015,P,Jasa Pendidikan,1542.12,1.93
Sulawesi Barat,2015,Produk,Domestik Bruto,32987.55,41.18
Sulawesi Barat,2015,Q,Jasa Kesehatan dan Kegiatan Sosial,630.47,0.79
Sulawesi Barat,2015,"R,S,T,U",Jasa Lainnya,572.48,0.71
Sulawesi Barat,2015,Tanaman,Pangan,1164.1,1.45
Sulawesi Barat,2015,Tanaman,Hortikultura,1237.03,1.54
Sulawesi Barat,2015,Tanaman,Perkebunan,6924.6,8.64
Sulawesi Barat,2016,A,"Pertanian, Kehutanan, dan Perikanan",14907.59,17.16
Sulawesi Barat,2016,Angkutan,Rel,,
Sulawesi Barat,2016,Angkutan,Darat,378.48,0.44
Sulawesi Barat,2016,Angkutan,Laut,54.88,0.06
Sulawesi Barat,2016,Angkutan,"Sungai, Danau, dan Penyeberangan",36.74,0.04
Sulawesi Barat,2016,Angkutan,Udara,33.87,0.04
Sulawesi Barat,2016,Asuransi,dan Dana Pensiun,3.27,0.0
Sulawesi Barat,2016,B,Pertambangan dan Penggalian,832.5,0.96
Sulawesi Barat,2016,C,Industri Pengolahan,3426.24,3.95
Sulawesi Barat,2016,D,Pengadaan Listrik dan Gas,12.94,0.01
Sulawesi Barat,2016,E,"Pengadaan Air; Pengelolaan Sampah, Limbah, dan Daur Ulang",53.75,0.06
Sulawesi Barat,2016,F,Konstruksi,2934.03,3.38
Sulawesi Barat,2016,G,Perdagangan Besar dan Eceran; Reparasi Mobil dan Sepeda Motor,3759.89,4.33
Sulawesi Barat,2016,H,Transportasi dan Pergudangan,534.6,0.62
Sulawesi Barat,2016,I,Penyediaan Akomodasi dan Makan Minum,84.84,0.1
Sulawesi Barat,2016,Industri,Batubara dan Pengilangan Migas,,
Sulawesi Barat,2016,Industri,Makanan dan Minuman,3115.69,3.59
Sulawesi Barat,2016,Industri,Pengolahan Tembakau,,
Sulawesi Barat,2016,Industri,Tekstil dan Pakaian Jadi,37.32,0.04
Sulawesi Barat,2016,Industri,"Kulit, Barang dari Kulit, dan Alas Kaki",,
Sulawesi Barat,2016,Industri,"Kayu, Barang dari Kayu dan Gabus; dan Barang Anyaman dari Bambu, Rotan, dan Sejenisnya",15.81,0.02
Sulawesi Barat,2016,Industri,Kertas dan Barang dari Kertas; Percetakan dan Reproduksi Media Rekaman,6.12,0.01
Sulawesi Barat,2016,Industri,"Kimia, Farmasi, dan Obat Tradisional",1.48,0.0
Sulawesi Barat,2016,Industri,Karet; Barang dari Karet dan Plastik,2.18,0.0
Sulawesi Barat,2016,Industri,Barang Galian bukan Logam,128.86,0.15
Sulawesi Barat,2016,Industri,Logam Dasar,,
Sulawesi Barat,2016,Industri,"Barang Logam; Komputer, Barang Elektronik, Optik; dan Peralatan Listrik",102.78,0.12
Sulawesi Barat,2016,Industri,Mesin dan Perlengkapan,,
Sulawesi Barat,2016,Industri,Alat Angkutan,2.93,0.0
Sulawesi Barat,2016,Industri,Furnitur,4.04,0.0
Sulawesi Barat,2016,Industri,Pengolahan Lainnya; Jasa Reparasi dan Pemasangan Mesin dan Peralatan,9.03,0.01
Sulawesi Barat,2016,J,Informasi dan Komunikasi,1394.73,1.61
Sulawesi Barat,2016,Jasa,Pertanian dan Perburuan,269.24,0.31
Sulawesi Barat,2016,Jasa,Perantara Keuangan,636.07,0.73
Sulawesi Barat,2016,Jasa,Keuangan Lainnya,140.61,0.16
Sulawesi Barat,2016,Jasa,Penunjang Keuangan,0.28,0.0
Sulawesi Barat,2016,K,Jasa Keuangan dan Asuransi,780.22,0.9
Sulawesi Barat,2016,L,Real Estat,990.39,1.14
Sulawesi Barat,2016,"M,N",Jasa Perusahaan,25.72,0.03
Sulawesi Barat,2016,O,"Administrasi Pemerintahan, Pertahanan, dan Jaminan Sosial Wajib",3084.39,3.55
Sulawesi Barat,2016,P,Jasa Pendidikan,1760.88,2.03
Sulawesi Barat,2016,Produk,Domestik Bruto,35945.2,41.39
Sulawesi Barat,2016,Q,Jasa Kesehatan dan Kegiatan Sosial,722.46,0.83
Sulawesi Barat,2016,"R,S,T,U",Jasa Lainnya,640.04,0.74
Sulawesi Barat,2016,Tanaman,Pangan,1521.67,1.75
Sulawesi Barat,2016,Tanaman,Hortikultura,1429.07,1.65
Sulawesi Barat,2016,Tanaman,Perkebunan,7029.19,8.09
Sulawesi Barat,2017,A,"Pertanian, Kehutanan, dan Perikanan",16400.37,17.17
Sulawesi Barat,2017,Angkutan,Rel,,
Sulawesi Barat,2017,Angkutan,Darat,390.12,0.41
Sulawesi Barat,2017,Angkutan,Laut,60.17,0.06
Sulawesi Barat,2017,Angkutan,"Sungai, Danau, dan Penyeberangan",37.86,0.04
Sulawesi Barat,2017,Angkutan,Udara,37.59,0.04
Sulawesi Barat,2017,Asuransi,dan Dana Pensiun,3.51,0.0
Sulawesi Barat,2017,B,Pertambangan dan Penggalian,887.9,0.93
Sulawesi Barat,2017,C,Industri Pengolahan,3932.7,4.12
Sulawesi Barat,2017,D,Pengadaan Listrik dan Gas,15.44,0.02
Sulawesi Barat,2017,E,"Pengadaan Air; Pengelolaan Sampah, Limbah, dan Daur Ulang",59.19,0.06
Sulawesi Barat,2017,F,Konstruksi,3228.84,3.38
Sulawesi Barat,2017,G,Perdagangan Besar dan Eceran; Reparasi Mobil dan Sepeda Motor,4105.3,4.3
Sulawesi Barat,2017,H,Transportasi dan Pergudangan,559.39,0.59
Sulawesi Barat,2017,I,Penyediaan Akomodasi dan Makan Minum,90.8,0.1
Sulawesi Barat,2017,Industri,Batubara dan Pengilangan Migas,,
Sulawesi Barat,2017,Industri,Makanan dan Minuman,3607.82,3.78
Sulawesi Barat,2017,Industri,Pengolahan Tembakau,,
Sulawesi Barat,2017,Industri,Tekstil dan Pakaian Jadi,35.87,0.04
Sulawesi Barat,2017,Industri,"Kulit, Barang dari Kulit, dan Alas Kaki",,
Sulawesi Barat,2017,Industri,"Kayu, Barang dari Kayu dan Gabus; dan Barang Anyaman dari Bambu, Rotan, dan Sejenisnya",14.76,0.02
Sulawesi Barat,2017,Industri,Kertas dan Barang dari Kertas; Percetakan dan Reproduksi Media Rekaman,6.17,0.01
Sulawesi Barat,2017,Industri,"Kimia, Farmasi, dan Obat Tradisional",1.72,0.0
Sulawesi Barat,2017,Industri,Karet; Barang dari Karet dan Plastik,2.13,0.0
Sulawesi Barat,2017,Industri,Barang Galian bukan Logam,135.99,0.14
Sulawesi Barat,2017,Industri,Logam Dasar,,
Sulawesi Barat,2017,Industri,"Barang Logam; Komputer, Barang Elektronik, Optik; dan Peralatan Listrik",111.65,0.12
Sulawesi Barat,2017,Industri,Mesin dan Perlengkapan,,
Sulawesi Barat,2017,Industri,Alat Angkutan,3.11,0.0
Sulawesi Barat,2017,Industri,Furnitur,3.87,0.0
Sulawesi Barat,2017,Industri,Pengolahan Lainnya; Jasa Reparasi dan Pemasangan Mesin dan Peralatan,9.61,0.01
Sulawesi Barat,2017,J,Informasi dan Komunikasi,1571.32,1.65
Sulawesi Barat,2017,Jasa,Pertanian dan Perburuan,289.34,0.3
Sulawesi Barat,2017,Jasa,Perantara Keuangan,726.49,0.76
Sulawesi Barat,2017,Jasa,Keuangan Lainnya,151.26,0.16
Sulawesi Barat,2017,Jasa,Penunjang Keuangan,0.28,0.0
Sulawesi Barat,2017,K,Jasa Keuangan dan Asuransi,881.54,0.92
Sulawesi Barat,2017,L,Real Estat,1055.88,1.11
Sulawesi Barat,2017,"M,N",Jasa Perusahaan,27.45,0.03
Sulawesi Barat,2017,O,"Administrasi Pemerintahan, Pertahanan, dan Jaminan Sosial Wajib",3189.1,3.34
Sulawesi Barat,2017,P,Jasa Pendidikan,1994.0,2.09
Sulawesi Barat,2017,Produk,Domestik Bruto,39497.41,41.36
Sulawesi Barat,2017,Q,Jasa Kesehatan dan Kegiatan Sosial,781.42,0.82
Sulawesi Barat,2017,"R,S,T,U",Jasa Lainnya,716.78,0.75
Sulawesi Barat,2017,Tanaman,Pangan,1960.87,2.05
Sulawesi Barat,2017,Tanaman,Hortikultura,1385.56,1.45
Sulawesi Barat,2017,Tanaman,Perkebunan,7531.91,7.89
Sulawesi Barat,2018,A,"Pertanian, Kehutanan, dan Perikanan",18324.02,17.41
Sulawesi Barat,2018,Angkutan,Rel,,
Sulawesi Barat,2018,Angkutan,Darat,416.54,0.4
Sulawesi Barat,2018,Angkutan,Laut,64.21,0.06
Sulawesi Barat,2018,Angkutan,"Sungai, Danau, dan Penyeberangan",38.29,0.04
Sulawesi Barat,2018,Angkutan,Udara,43.18,0.04
